month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_years
2020-06,WOODLANDS,EXECUTIVE,788C,WOODLANDS CRES,10 TO 12,143.0,Maisonette,1999,555000.0,75
2020-06,WOODLANDS,EXECUTIVE,788B,WOODLANDS CRES,01 TO 03,143.0,Maisonette,1999,540000.0,75
2020-06,WOODLANDS,EXECUTIVE,528,WOODLANDS DR 14,04 TO 06,145.0,Premium Apartment,1999,545000.0,75
2020-06,WOODLANDS,EXECUTIVE,683D,WOODLANDS DR 62,04 TO 06,143.0,Premium Apartment,2000,500000.0,76
2020-06,WOODLANDS,EXECUTIVE,670,WOODLANDS DR 71,04 TO 06,131.0,Apartment,2000,490000.0,76
2020-06,WOODLANDS,EXECUTIVE,656,WOODLANDS RING RD,04 TO 06,143.0,Maisonette,1998,525000.0,74
2020-06,WOODLANDS,EXECUTIVE,635,WOODLANDS RING RD,01 TO 03,141.0,Apartment,1999,540000.0,75
2020-06,WOODLANDS,EXECUTIVE,827,WOODLANDS ST 81,10 TO 12,145.0,Maisonette,1996,580000.0,72
2020-06,WOODLANDS,EXECUTIVE,849,WOODLANDS ST 82,01 TO 03,179.0,Apartment,1995,650000.0,71
2020-06,WOODLANDS,EXECUTIVE,850,WOODLANDS ST 82,10 TO 12,177.0,Apartment,1995,725000.0,71
2020-06,YISHUN,EXECUTIVE,351,YISHUN AVE 11,10 TO 12,146.0,Maisonette,1988,580000.0,64
2020-06,YISHUN,EXECUTIVE,351,YISHUN AVE 11,10 TO 12,146.0,Maisonette,1988,595000.0,64
2020-06,YISHUN,EXECUTIVE,664,YISHUN AVE 4,04 TO 06,181.0,Apartment,1992,775000.0,68
2020-06,YISHUN,EXECUTIVE,325,YISHUN CTRL,13 TO 15,142.0,Apartment,1988,568000.0,64
2020-06,YISHUN,EXECUTIVE,326,YISHUN RING RD,07 TO 09,146.0,Maisonette,1988,550000.0,64
2020-06,YISHUN,EXECUTIVE,356,YISHUN RING RD,10 TO 12,146.0,Maisonette,1988,625000.0,64
2020-06,YISHUN,EXECUTIVE,358,YISHUN RING RD,01 TO 03,146.0,Maisonette,1988,540888.0,64
2020-06,YISHUN,EXECUTIVE,326,YISHUN RING RD,07 TO 09,146.0,Maisonette,1988,590000.0,64
2020-06,YISHUN,EXECUTIVE,281,YISHUN ST 22,01 TO 03,152.0,Maisonette,1985,583000.0,61
2020-06,YISHUN,EXECUTIVE,611,YISHUN ST 61,01 TO 03,142.0,Apartment,1987,550000.0,63
2020-06,YISHUN,EXECUTIVE,611,YISHUN ST 61,07 TO 09,146.0,Maisonette,1987,595000.0,63
2020-06,YISHUN,EXECUTIVE,828,YISHUN ST 81,04 TO 06,142.0,Apartment,1988,618000.0,64
2020-07,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,10 TO 12,150.0,Maisonette,1985,645000.0,61
2020-07,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,16 TO 18,142.0,Apartment,1993,788888.0,69
2020-07,BEDOK,EXECUTIVE,643,BEDOK RESERVOIR RD,04 TO 06,142.0,Apartment,1993,670000.0,69
2020-07,BEDOK,EXECUTIVE,640,BEDOK RESERVOIR RD,13 TO 15,146.0,Apartment,1993,745000.0,69
2020-07,BEDOK,EXECUTIVE,716,BEDOK RESERVOIR RD,04 TO 06,148.0,Maisonette,1984,690000.0,60
2020-07,BEDOK,EXECUTIVE,145,BEDOK RESERVOIR RD,04 TO 06,143.0,Maisonette,1987,647000.0,63
2020-07,BEDOK,EXECUTIVE,104,LENGKONG TIGA,07 TO 09,146.0,Maisonette,1989,890000.0,65
2020-07,BISHAN,EXECUTIVE,119,BISHAN ST 12,10 TO 12,143.0,Maisonette,1987,930000.0,63
2020-07,BISHAN,EXECUTIVE,128,BISHAN ST 12,22 TO 24,150.0,Maisonette,1987,1080000.0,63
2020-07,BUKIT BATOK,EXECUTIVE,628,BT BATOK CTRL,13 TO 15,140.0,Apartment,1997,729000.0,73
2020-07,BUKIT BATOK,EXECUTIVE,125,BT BATOK CTRL,07 TO 09,146.0,Apartment,1985,663000.0,61
2020-07,BUKIT BATOK,EXECUTIVE,290C,BT BATOK EAST AVE 3,04 TO 06,141.0,Apartment,1997,580000.0,73
2020-07,BUKIT BATOK,EXECUTIVE,366,BT BATOK ST 31,13 TO 15,146.0,Maisonette,1986,600000.0,62
2020-07,BUKIT BATOK,EXECUTIVE,354,BT BATOK ST 31,01 TO 03,147.0,Maisonette,1987,530000.0,63
2020-07,BUKIT BATOK,EXECUTIVE,344,BT BATOK ST 34,01 TO 03,147.0,Maisonette,1986,520000.0,62
2020-07,BUKIT BATOK,EXECUTIVE,353,BT BATOK ST 34,01 TO 03,148.0,Maisonette,1986,580000.0,62
2020-07,BUKIT BATOK,EXECUTIVE,526,BT BATOK ST 51,07 TO 09,146.0,Maisonette,1986,618000.0,62
2020-07,BUKIT BATOK,EXECUTIVE,542,BT BATOK ST 52,01 TO 03,146.0,Maisonette,1986,490000.0,62
2020-07,BUKIT BATOK,EXECUTIVE,542,BT BATOK ST 52,04 TO 06,146.0,Maisonette,1986,578000.0,62
2020-07,BUKIT BATOK,EXECUTIVE,542,BT BATOK ST 52,04 TO 06,147.0,Maisonette,1986,490000.0,62
2020-07,BUKIT BATOK,EXECUTIVE,404,BT BATOK WEST AVE 7,07 TO 09,148.0,Apartment,1993,550000.0,69
2020-07,BUKIT PANJANG,EXECUTIVE,135,CASHEW RD,10 TO 12,146.0,Maisonette,1988,690000.0,64
2020-07,BUKIT PANJANG,EXECUTIVE,408,FAJAR RD,01 TO 03,142.0,Apartment,1989,500000.0,65
2020-07,BUKIT PANJANG,EXECUTIVE,503,JELAPANG RD,01 TO 03,144.0,Maisonette,1998,620000.0,74
2020-07,BUKIT PANJANG,EXECUTIVE,542,JELAPANG RD,10 TO 12,140.0,Apartment,1999,712888.0,75
2020-07,BUKIT PANJANG,EXECUTIVE,528,JELAPANG RD,19 TO 21,140.0,Apartment,1999,690000.0,75
2020-07,BUKIT PANJANG,EXECUTIVE,228,PENDING RD,04 TO 06,144.0,Apartment,1988,540000.0,64
2020-07,BUKIT PANJANG,EXECUTIVE,124,PENDING RD,13 TO 15,144.0,Apartment,1988,520000.0,64
2020-07,BUKIT PANJANG,EXECUTIVE,228,PENDING RD,07 TO 09,144.0,Apartment,1988,536000.0,64
2020-07,BUKIT PANJANG,EXECUTIVE,467,SEGAR RD,04 TO 06,132.0,Premium Apartment,2002,470000.0,78
2020-07,BUKIT PANJANG,EXECUTIVE,478,SEGAR RD,10 TO 12,128.0,Premium Apartment,2003,460000.0,79
2020-07,BUKIT PANJANG,EXECUTIVE,474,SEGAR RD,10 TO 12,128.0,Premium Apartment,2003,480000.0,79
2020-07,BUKIT PANJANG,EXECUTIVE,653,SENJA LINK,01 TO 03,130.0,Premium Apartment,2001,550000.0,77
2020-07,BUKIT PANJANG,EXECUTIVE,651,SENJA LINK,13 TO 15,130.0,Premium Apartment,2001,635000.0,77
2020-07,BUKIT TIMAH,EXECUTIVE,2,TOH YI DR,04 TO 06,146.0,Maisonette,1988,962000.0,64
2020-07,BUKIT TIMAH,EXECUTIVE,10,TOH YI DR,04 TO 06,146.0,Maisonette,1989,998000.0,65
2020-07,BUKIT TIMAH,EXECUTIVE,2,TOH YI DR,07 TO 09,146.0,Maisonette,1988,920000.0,64
2020-07,BUKIT TIMAH,EXECUTIVE,7,TOH YI DR,10 TO 12,146.0,Maisonette,1989,990000.0,65
2020-07,GEYLANG,EXECUTIVE,331,UBI AVE 1,01 TO 03,152.0,Maisonette,1986,630000.0,62
2020-07,CHOA CHU KANG,EXECUTIVE,275,CHOA CHU KANG AVE 2,01 TO 03,143.0,Apartment,1993,450000.0,69
2020-07,CHOA CHU KANG,EXECUTIVE,282,CHOA CHU KANG AVE 3,07 TO 09,146.0,Maisonette,1992,550000.0,68
2020-07,CHOA CHU KANG,EXECUTIVE,437,CHOA CHU KANG AVE 4,10 TO 12,144.0,Apartment,1993,545000.0,69
2020-07,CHOA CHU KANG,EXECUTIVE,437,CHOA CHU KANG AVE 4,04 TO 06,148.0,Apartment,1993,538888.0,69
2020-07,CHOA CHU KANG,EXECUTIVE,448,CHOA CHU KANG AVE 4,04 TO 06,139.0,Apartment,1997,536000.0,73
2020-07,CHOA CHU KANG,EXECUTIVE,419,CHOA CHU KANG AVE 4,07 TO 09,143.0,Apartment,1993,515000.0,69
2020-07,CHOA CHU KANG,EXECUTIVE,679,CHOA CHU KANG CRES,04 TO 06,144.0,Premium Apartment,1999,465000.0,75
2020-07,CHOA CHU KANG,EXECUTIVE,663,CHOA CHU KANG CRES,01 TO 03,141.0,Apartment,1999,450000.0,75
2020-07,CHOA CHU KANG,EXECUTIVE,351,CHOA CHU KANG CTRL,10 TO 12,143.0,Apartment,1993,622000.0,69
2020-07,CHOA CHU KANG,EXECUTIVE,764,CHOA CHU KANG NTH 5,01 TO 03,144.0,Maisonette,1996,570000.0,72
2020-07,CHOA CHU KANG,EXECUTIVE,757,CHOA CHU KANG NTH 5,07 TO 09,146.0,Maisonette,1995,600000.0,71
2020-07,CHOA CHU KANG,EXECUTIVE,753,CHOA CHU KANG NTH 5,01 TO 03,147.0,Apartment,1995,460000.0,71
2020-07,CHOA CHU KANG,EXECUTIVE,557,CHOA CHU KANG NTH 6,04 TO 06,146.0,Apartment,1996,555000.0,72
2020-07,CHOA CHU KANG,EXECUTIVE,529,CHOA CHU KANG ST 51,01 TO 03,143.0,Apartment,1995,450000.0,71
2020-07,CHOA CHU KANG,EXECUTIVE,526,CHOA CHU KANG ST 51,04 TO 06,142.0,Apartment,1995,470000.0,71
2020-07,CHOA CHU KANG,EXECUTIVE,768,CHOA CHU KANG ST 54,04 TO 06,144.0,Maisonette,1996,580000.0,72
2020-07,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,04 TO 06,142.0,Apartment,1989,500000.0,65
2020-07,CHOA CHU KANG,EXECUTIVE,120,TECK WHYE LANE,04 TO 06,146.0,Maisonette,1989,560000.0,65
2020-07,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,13 TO 15,142.0,Apartment,1989,548000.0,65
2020-07,CLEMENTI,EXECUTIVE,206,CLEMENTI AVE 6,04 TO 06,148.0,Maisonette,1985,728000.0,61
2020-07,CLEMENTI,EXECUTIVE,111,CLEMENTI ST 13,04 TO 06,146.0,Maisonette,1985,720000.0,61
2020-07,HOUGANG,EXECUTIVE,449,HOUGANG AVE 10,10 TO 12,146.0,Maisonette,1991,720000.0,67
2020-07,HOUGANG,EXECUTIVE,431,HOUGANG AVE 6,01 TO 03,154.0,Maisonette,1989,740000.0,65
2020-07,HOUGANG,EXECUTIVE,533,HOUGANG AVE 6,01 TO 03,145.0,Maisonette,1988,580000.0,64
2020-07,HOUGANG,EXECUTIVE,446,HOUGANG AVE 8,04 TO 06,146.0,Maisonette,1991,685000.0,67
2020-07,HOUGANG,EXECUTIVE,628,HOUGANG AVE 8,04 TO 06,148.0,Maisonette,1986,600000.0,62
2020-07,HOUGANG,EXECUTIVE,647,HOUGANG AVE 8,01 TO 03,146.0,Maisonette,1987,648888.0,63
2020-07,HOUGANG,EXECUTIVE,967,HOUGANG AVE 9,04 TO 06,137.0,Apartment,1999,570000.0,75
2020-07,HOUGANG,EXECUTIVE,852,HOUGANG CTRL,01 TO 03,141.0,Apartment,1997,780000.0,73
2020-07,HOUGANG,EXECUTIVE,850,HOUGANG CTRL,01 TO 03,144.0,Maisonette,1997,740000.0,73
2020-07,HOUGANG,EXECUTIVE,235,HOUGANG ST 21,01 TO 03,155.0,Maisonette,1984,780000.0,60
2020-07,HOUGANG,EXECUTIVE,940,HOUGANG ST 92,07 TO 09,141.0,Apartment,1998,603000.0,74
2020-07,HOUGANG,EXECUTIVE,132,LOR AH SOO,04 TO 06,151.0,Maisonette,1984,685000.0,60
2020-07,HOUGANG,EXECUTIVE,128,LOR AH SOO,10 TO 12,142.0,Apartment,1984,630000.0,60
2020-07,JURONG EAST,EXECUTIVE,337,JURONG EAST AVE 1,01 TO 03,149.0,Maisonette,1985,510000.0,61
2020-07,JURONG EAST,EXECUTIVE,336,JURONG EAST AVE 1,01 TO 03,156.0,Maisonette,1985,545000.0,61
2020-07,JURONG EAST,EXECUTIVE,285A,TOH GUAN RD,13 TO 15,144.0,Apartment,1998,755000.0,74
2020-07,JURONG EAST,EXECUTIVE,285D,TOH GUAN RD,07 TO 09,144.0,Apartment,1998,770000.0,74
2020-07,JURONG EAST,EXECUTIVE,285D,TOH GUAN RD,10 TO 12,144.0,Apartment,1998,785000.0,74
2020-07,JURONG WEST,EXECUTIVE,726,JURONG WEST AVE 5,04 TO 06,146.0,Maisonette,1992,560000.0,68
2020-07,JURONG WEST,EXECUTIVE,686B,JURONG WEST CTRL 1,04 TO 06,132.0,Premium Apartment,2000,600000.0,76
2020-07,JURONG WEST,EXECUTIVE,686A,JURONG WEST CTRL 1,04 TO 06,132.0,Premium Apartment,2000,590000.0,76
2020-07,JURONG WEST,EXECUTIVE,680A,JURONG WEST CTRL 1,10 TO 12,134.0,Premium Apartment,2000,596000.0,76
2020-07,JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,04 TO 06,126.0,Apartment,2002,415000.0,78
2020-07,JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,10 TO 12,126.0,Apartment,2002,405000.0,78
2020-07,JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,10 TO 12,126.0,Apartment,2002,410000.0,78
2020-07,JURONG WEST,EXECUTIVE,472,JURONG WEST ST 41,01 TO 03,151.0,Maisonette,1985,600000.0,61
2020-07,JURONG WEST,EXECUTIVE,409,JURONG WEST ST 42,10 TO 12,148.0,Maisonette,1985,700000.0,61
2020-07,JURONG WEST,EXECUTIVE,556,JURONG WEST ST 42,10 TO 12,151.0,Maisonette,1986,532000.0,62
2020-07,JURONG WEST,EXECUTIVE,558,JURONG WEST ST 42,10 TO 12,148.0,Maisonette,1985,510000.0,61
2020-07,JURONG WEST,EXECUTIVE,669A,JURONG WEST ST 64,16 TO 18,130.0,Apartment,2000,569000.0,76
2020-07,JURONG WEST,EXECUTIVE,669A,JURONG WEST ST 64,13 TO 15,130.0,Apartment,2000,596000.0,76
2020-07,JURONG WEST,EXECUTIVE,665A,JURONG WEST ST 64,13 TO 15,130.0,Apartment,2000,620000.0,76
2020-07,JURONG WEST,EXECUTIVE,627,JURONG WEST ST 65,16 TO 18,130.0,Apartment,2001,568000.0,77
2020-07,JURONG WEST,EXECUTIVE,671B,JURONG WEST ST 65,10 TO 12,125.0,Apartment,2002,535000.0,78
2020-07,JURONG WEST,EXECUTIVE,608,JURONG WEST ST 65,10 TO 12,133.0,Premium Apartment,2001,586000.0,77
2020-07,JURONG WEST,EXECUTIVE,154,YUNG HO RD,10 TO 12,147.0,Maisonette,1991,538000.0,67
2020-07,PASIR RIS,EXECUTIVE,607,ELIAS RD,01 TO 03,155.0,Apartment,1995,615000.0,71
2020-07,PASIR RIS,EXECUTIVE,608,ELIAS RD,16 TO 18,149.0,Apartment,1995,700000.0,71
2020-07,PASIR RIS,EXECUTIVE,536,PASIR RIS DR 1,10 TO 12,147.0,Apartment,1992,668000.0,68
2020-07,PASIR RIS,EXECUTIVE,460,PASIR RIS DR 4,07 TO 09,144.0,Apartment,1992,685000.0,68
2020-07,PASIR RIS,EXECUTIVE,413,PASIR RIS DR 6,01 TO 03,146.0,Maisonette,1989,708000.0,65
2020-07,PASIR RIS,EXECUTIVE,129,PASIR RIS ST 11,04 TO 06,146.0,Maisonette,1988,643000.0,64
2020-07,PASIR RIS,EXECUTIVE,129,PASIR RIS ST 11,04 TO 06,146.0,Maisonette,1988,588800.0,64
2020-07,PASIR RIS,EXECUTIVE,108,PASIR RIS ST 12,04 TO 06,146.0,Maisonette,1988,645000.0,64
2020-07,PASIR RIS,EXECUTIVE,240,PASIR RIS ST 21,13 TO 15,147.0,Apartment,1993,548000.0,69
2020-07,PASIR RIS,EXECUTIVE,220,PASIR RIS ST 21,07 TO 09,148.0,Apartment,1993,588888.0,69
2020-07,PASIR RIS,EXECUTIVE,236,PASIR RIS ST 21,13 TO 15,146.0,Apartment,1993,595000.0,69
2020-07,PASIR RIS,EXECUTIVE,224,PASIR RIS ST 21,07 TO 09,149.0,Apartment,1993,620000.0,69
2020-07,PASIR RIS,EXECUTIVE,208,PASIR RIS ST 21,07 TO 09,147.0,Apartment,1993,560000.0,69
2020-07,PASIR RIS,EXECUTIVE,269,PASIR RIS ST 21,04 TO 06,145.0,Apartment,1994,520000.0,70
2020-07,PASIR RIS,EXECUTIVE,506,PASIR RIS ST 52,13 TO 15,146.0,Apartment,1993,680000.0,69
